id,title,category,company,format,level,salary,link
27621,devops engineer,devops,NDA,удалённо,senior,~ от 152 300 ₽,https://hirehi.ru/devops/devops-engineer-27621
27620,java developer,development,NDA,удалённо,lead,~ от 465 800 ₽,https://hirehi.ru/development/java-developer-27620
27619,python разработчик,development,Виртуоз,удалённо,middle,~ от 164 200 ₽,https://hirehi.ru/development/python-razrabotchik-27619
27618,node.js developer,development,Yellow Card,удалённо,lead,~ от 541 600 ₽,https://hirehi.ru/development/node-js-developer-27618
27617,1С программист,development,Ozon,удалённо,senior,~ от 348 300 ₽,https://hirehi.ru/development/1s-programmist-27617
27616,Frontend Developer,development,TradingView,гибрид Кипр,senior,~ от 412 200 ₽,https://hirehi.ru/development/frontend-developer-27616
27615,DevOps инженер,devops,TradingView,гибрид Кипр,senior,~ от 538 300 ₽,https://hirehi.ru/devops/devops-inzhener-27615
27614,QA Engineer (manual),qa,ЦФТ,удалённо по РФ,middle,от 200 000 ₽,https://hirehi.ru/qa/qa-engineer-manual-27614
27613,системный аналитик,analytics,NDA,удалённо,junior,~ от 101 300 ₽,https://hirehi.ru/analytics/sistemnyi-analitik-27613
27612,ux/ui-дизайнер,design,NBCom Group,офис Питер,middle,от 149 400 ₽,https://hirehi.ru/design/ux-ui-dizainer-27612
27611,product manager,management,Аэрофлот,удалённо по РФ,middle,~ от 183 900 ₽,https://hirehi.ru/management/product-manager-27611
27610,full-stack developer,development,Vention,офис Ташкент,middle,~ от 176 200 ₽,https://hirehi.ru/development/full-stack-developer-27610
27609,project manager,management,Matter Labs,удалённо,senior,от 440 000 ₽,https://hirehi.ru/management/project-manager-27609
27608,java developer,development,HaaS,удалённо,lead,от 520 000 ₽,https://hirehi.ru/development/java-developer-27608
27607,backend developer,development,Unimatch,удалённо,head,~ от 791 500 ₽,https://hirehi.ru/development/backend-developer-27607
27606,automation qa,qa,Tihonova IT Search,удалённо,middle,от 200 000 ₽,https://hirehi.ru/qa/automation-qa-27606
27603,product designer,design,Datox,удалённо,senior,~ от 120 600 ₽,https://hirehi.ru/design/product-designer-27603
27602,менеджер продукта,management,Т-Банк,гибрид Москва,senior,~ от 382 300 ₽,https://hirehi.ru/management/menedzher-produkta-27602
27600,frontend developer,development,Gaba HR,удалённо,middle,от 80 000 ₽,https://hirehi.ru/development/frontend-developer-27600
27594,javascript developer,development,VisionPro,удалённо,middle,~ от 151 700 ₽,https://hirehi.ru/development/javascript-developer-27594
27593,manual qa,qa,Veles.Finance,офис Москва,middle,160 000 ₽,https://hirehi.ru/qa/manual-qa-27593
27592,Data Analyst,analytics,Joom,удалённо,middle,~ от 268 700 ₽,https://hirehi.ru/analytics/data-analyst-27592
27591,Product Owner,management,Infomediji,удалённо,senior,~ от 384 300 ₽,https://hirehi.ru/management/product-owner-27591
27590,devops/sre engineer,devops,NDA,удалённо,senior,от 470 000 ₽,https://hirehi.ru/devops/devops-sre-engineer-27590
27587,data analyst,analytics,NDA,удалённо,lead,~ от 375 800 ₽,https://hirehi.ru/analytics/data-analyst-27587
27584,python разработчик,development,НЛ Континент,удалённо,middle,~ от 175 200 ₽,https://hirehi.ru/development/python-razrabotchik-27584
27583,System Analyst,analytics,Газпромбанк,удалённо по РФ,middle,~ от 219 600 ₽,https://hirehi.ru/analytics/system-analyst-27583
27580,Менеджер продукта,management,ВКонтакте,гибрид Москва,middle,~ от 272 500 ₽,https://hirehi.ru/management/menedzher-produkta-27580
27579,Product Manager,management,ВКонтакте,гибрид Москва,middle,~ от 268 200 ₽,https://hirehi.ru/management/product-manager-27579
27573,laravel developer,development,NDA,удалённо,lead,~ от 333 500 ₽,https://hirehi.ru/development/laravel-developer-27573
27572,qa engineer (auto),qa,Perlem,удалённо,middle,от 180 000 ₽,https://hirehi.ru/qa/qa-engineer-auto-27572
27571,automation qa,qa,Магнит,гибрид Москва,middle,от 300 000 ₽,https://hirehi.ru/qa/automation-qa-27571
27570,devops инженер,devops,NDA,удалённо,middle,от 220 000 ₽,https://hirehi.ru/devops/devops-inzhener-27570
27569,системный аналитик,analytics,Selecty,удалённо по РФ,middle,300 000 ₽,https://hirehi.ru/analytics/sistemnyi-analitik-27569
27568,DevOps Engineer,devops,Касперский,удалённо по РФ,senior,зп не указана,https://hirehi.ru/devops/devops-engineer-27568
27567,fullstack разработчик,development,AI IDE BAS,удалённо,middle,зп не указана,https://hirehi.ru/development/fullstack-razrabotchik-27567
27561,Дата аналитик,analytics,Perplexity,гибрид Белград,senior,~ от 365 300 ₽,https://hirehi.ru/analytics/data-analitik-27561
27560,Frontend разработчик,development,AppFollow,удалённо,senior,~ от 352 100 ₽,https://hirehi.ru/development/frontend-razrabotchik-27560
27559,backend developer,development,PROGA,удалённо по РФ,senior,от 144 000 ₽,https://hirehi.ru/development/backend-developer-27559
27558,backend developer,development,Aspirity Solution,удалённо,senior,от 384 000 ₽,https://hirehi.ru/development/backend-developer-27558
27556,BackEnd Developer (Java/Kotlin),development,Softnetix,офис Минск/Варшава,middle,от 48 000 до 280 000 ₽,https://hirehi.ru/development/backend-developer-java-kotlin-27556
27555,аналитик данных,analytics,NDA,гибрид Москва,middle,от 172 000 ₽,https://hirehi.ru/analytics/analitik-dannyh-27555
27552,c/c++ разработчик,development,Росдортех,офис Н.Новгород,senior,от 160 000 ₽,https://hirehi.ru/development/c-c-razrabotchik-27552
27550,python developer,development,NDA,удалённо,junior,от 115 000 ₽,https://hirehi.ru/development/python-developer-27550
27548,product manager,management,Kaztour,офис Алматы,middle,~ от 206 500 ₽,https://hirehi.ru/management/product-manager-27548
27547,product manager,management,NDA,удалённо,middle,~ от 186 900 ₽,https://hirehi.ru/management/product-manager-27547
27546,automation qa,qa,Сбер,гибрид Москва,middle,~ от 210 600 ₽,https://hirehi.ru/qa/automation-qa-27546
27542,php разработчик,development,РосТендер,удалённо,middle,от 200 000 ₽,https://hirehi.ru/development/php-razrabotchik-27542
27541,Business Analyst,analytics,АстраЗенека,гибрид Москва,middle,~ от 192 800 ₽,https://hirehi.ru/analytics/business-analyst-27541
27540,Data Analyst,analytics,Ozon,гибрид Москва,junior,~ от 148 000 ₽,https://hirehi.ru/analytics/data-analyst-27540
27536,ml разработчик,development,Evapps,удалённо по РФ,middle,до 200 000 ₽,https://hirehi.ru/development/ml-razrabotchik-27536
27533,C++ Developer,development,Ozon,удалённо,senior,~ от 328 400 ₽,https://hirehi.ru/development/c-developer-27533
27531,ux/ui designer,design,Udevs,офис Ташкент,intern,зп не указана,https://hirehi.ru/design/ux-ui-designer-27531
27529,go разработчик,development,ZeBrains,удалённо,middle,от 160 000 ₽,https://hirehi.ru/development/go-razrabotchik-27529
27528,Data Engineer,development,Газпромбанк,удалённо,middle,~ от 208 400 ₽,https://hirehi.ru/development/data-engineer-27528
27527,golang разработчик,development,Devhunt,удалённо,middle,~ от 192 000 ₽,https://hirehi.ru/development/golang-razrabotchik-27527
27526,системный аналитик,analytics,Lad,гибрид Москва,lead,от 300 000 ₽,https://hirehi.ru/analytics/sistemnyi-analitik-27526
27525,react developer,development,SaM Solutions,удалённо,senior,~ от 301 200 ₽,https://hirehi.ru/development/react-developer-27525
27516,бизнес аналитик,analytics,NDA,офис Астана,middle,~ от 176 900 ₽,https://hirehi.ru/analytics/biznes-analitik-27516
27515,fullstack разработчик,development,АО ЦЭФ,удалённо,senior,от 120 000 ₽,https://hirehi.ru/development/fullstack-razrabotchik-27515
27514,системный аналитик,analytics,NDA,удалённо по РФ,middle,220 000 ₽,https://hirehi.ru/analytics/sistemnyi-analitik-27514
27513,системный аналитик,analytics,ITQ Group,гибрид Москва,middle,360 000 ₽,https://hirehi.ru/analytics/sistemnyi-analitik-27513
27512,fullstack developer,development,NDA,удалённо,senior,~ от 265 300 ₽,https://hirehi.ru/development/fullstack-developer-27512
27510,программист 1с,development,Tnext,удалённо,middle,от 170 000 ₽,https://hirehi.ru/development/programmist-1s-27510
27509,flutter developer,development,NDA,гибрид Астана,senior,~ от 248 300 ₽,https://hirehi.ru/development/flutter-developer-27509
27508,системный аналитик,analytics,Selecty,удалённо по РФ,senior,от 315 000 ₽,https://hirehi.ru/analytics/sistemnyi-analitik-27508
27507,site reliability engineer,devops,NDA,гибрид Москва,senior,~ от 372 200 ₽,https://hirehi.ru/devops/site-reliability-engineer-27507
27506,qa engineer (manual),qa,ATI.SU,гибрид Питер,middle,~ от 178 000 ₽,https://hirehi.ru/qa/qa-engineer-manual-27506
27504,аналитик данных,analytics,NDA,удалённо,middle,от 80 000 ₽,https://hirehi.ru/analytics/analitik-dannyh-27504
27503,.net developer,development,Glonasssoft,удалённо,senior,до 350 000 ₽,https://hirehi.ru/development/net-developer-27503
27501,автоматизатор тестирования,qa,3SNET,удалённо,middle,~ от 176 500 ₽,https://hirehi.ru/qa/avtomatizator-testirovaniya-27501
27500,product manager,management,SEOGEN,удалённо,middle,от 200 000 ₽,https://hirehi.ru/management/product-manager-27500
27499,product analyst,analytics,Puzzle Point,удалённо,middle,~ от 231 800 ₽,https://hirehi.ru/analytics/product-analyst-27499
27498,mlops engineer,devops,Т1,удалённо,middle,~ от 248 600 ₽,https://hirehi.ru/devops/mlops-engineer-27498
27497,DevOps Engineer,devops,Сбер,офис Москва,middle,~ от 239 700 ₽,https://hirehi.ru/devops/devops-engineer-27497
27496,Бизнес аналитик,analytics,Альфа-Банк,удалённо по РФ,middle,~ от 238 300 ₽,https://hirehi.ru/analytics/biznes-analitik-27496
27493,руководитель проектов,management,NDA,удалённо,senior,~ от 198 500 ₽,https://hirehi.ru/management/rukovoditel-proektov-27493
27489,Backend разработчик,development,Atlantix,удалённо,lead,~ от 430 200 ₽,https://hirehi.ru/development/backend-razrabotchik-27489
27488,Product Designer,design,Авто.ру,гибрид Питер,senior,~ от 266 100 ₽,https://hirehi.ru/design/product-designer-27488
27487,Дата аналитик,analytics,Т-Банк,удалённо по РФ,lead,~ от 412 900 ₽,https://hirehi.ru/analytics/data-analitik-27487
27486,python developer,development,NDA,гибрид Москва,senior,от 260 000 ₽,https://hirehi.ru/development/python-developer-27486
27485,product designer,design,01.tech,удалённо,senior,,https://hirehi.ru/design/product-designer-27485
27484,data engineer,development,Korzinka,гибрид Ташкент,senior,~ от 278 800 ₽,https://hirehi.ru/development/data-engineer-27484
27483,automation qa,qa,Имплекс,удалённо по РФ,middle,100 000 ₽,https://hirehi.ru/qa/automation-qa-27483
27482,дизайнер коммуникаций,design,Авто.ру,гибрид Москва,senior,~ от 228 400 ₽,https://hirehi.ru/design/dizainer-kommunikatsii-27482
