id,title,category,company,level,salary,link,format,city/country
27217,Продуктовый дизайнер,design,Lightspeed,senior,314200,https://hirehi.ru/design/produktovyi-dizainer-27217,офис,Тбилиси
27216,backend developer,development,ultimate-guitar.com,senior,423000,https://hirehi.ru/development/backend-developer-27216,удалённо,Не указано
27212,Менеджер продукта,management,Плюс Фантех,senior,380900,https://hirehi.ru/management/menedzher-produkta-27212,гибрид,Москва
27210,devops engineer,devops,NDA,senior,332500,https://hirehi.ru/devops/devops-engineer-27210,удалённо,Не указано
27209,product analyst,analytics,NDA,middle,231200,https://hirehi.ru/analytics/product-analyst-27209,гибрид,Москва
27208,product manager,management,Альфа-Банк,middle,244000,https://hirehi.ru/management/product-manager-27208,гибрид,Москва
27207,product manager,management,Альфа-Банк,middle,241700,https://hirehi.ru/management/product-manager-27207,гибрид,Москва
27206,qa инженер (manual),qa,Vaiz,middle,231000,https://hirehi.ru/qa/qa-inzhener-manual-27206,офис,Лимассол
27205,php разработчик,development,ФОРА СОФТ,middle,100000,https://hirehi.ru/development/php-razrabotchik-27205,гибрид,Санкт-Петербург
27202,automation qa,qa,NDA,middle,160000,https://hirehi.ru/qa/automation-qa-27202,удалённо,РФ
27201,ml engineer,development,StarLeads Traffic,senior,300000,https://hirehi.ru/development/ml-engineer-27201,удалённо,Не указано
27200,python developer,development,Spicy code,middle,250000,https://hirehi.ru/development/python-developer-27200,офис,Москва
27198,php developer,development,NDA,middle,120000,https://hirehi.ru/development/php-developer-27198,удалённо,Не указано
27196,бизнес аналитик,analytics,König Labs,middle,184700,https://hirehi.ru/analytics/biznes-analitik-27196,удалённо,РФ
27195,go разработчик,development,Купер,middle,263400,https://hirehi.ru/development/go-razrabotchik-27195,удалённо,Не указано
27194,data engineer,development,Касперский,middle,224700,https://hirehi.ru/development/data-engineer-27194,офис,Москва
27193,product manager,management,Renderforest,middle,222300,https://hirehi.ru/management/product-manager-27193,офис,Ереван
27192,manual qa,qa,Playrix,junior,111100,https://hirehi.ru/qa/manual-qa-27192,удалённо,Не указано
27191,java developer,development,Bereke Bank,senior,239500,https://hirehi.ru/development/java-developer-27191,гибрид,Алматы
27190,Backend Developer (bmc),development,Касперский,senior,336000,https://hirehi.ru/development/backend-developer-bmc-27190,удалённо,РФ
27189,manual qa,qa,NDA,middle,148400,https://hirehi.ru/qa/manual-qa-27189,офис,Не указано
27187,разработчик 1c,development,NDA,senior,180000,https://hirehi.ru/development/razrabotchik-1c-27187,удалённо,РФ
27183,разработчик 1c,development,NDA,middle,208900,https://hirehi.ru/development/razrabotchik-1c-27183,удалённо,Не указано
27182,devops engineer,devops,PashaPay,middle,238400,https://hirehi.ru/devops/devops-engineer-27182,офис,Баку
27181,php developer,development,NDA,senior,388900,https://hirehi.ru/development/php-developer-27181,удалённо,Не указано
27179,java developer,development,Евразийский банк,senior,273900,https://hirehi.ru/development/java-developer-27179,офис,Астана
27178,systems engineer,devops,Касперский,senior,343400,https://hirehi.ru/devops/systems-engineer-27178,офис,Москва
27177,.net developer,development,Top Selection,senior,245000,https://hirehi.ru/development/net-developer-27177,удалённо,РФ
27176,project manager,management,Siemens Energy,senior,742100,https://hirehi.ru/management/project-manager-27176,удалённо,Не указано
27175,systems engineer,devops,Касперский,senior,343400,https://hirehi.ru/devops/systems-engineer-27175,офис,Москва
27174,Дизайнер продукта,design,Wildberries,senior,274400,https://hirehi.ru/design/dizainer-produkta-27174,удалённо,Не указано
27173,qa engineer (manual),qa,Softintermob,junior,60000,https://hirehi.ru/qa/qa-engineer-manual-27173,удалённо,Не указано
27172,automation qa,qa,NDA,junior,40000,https://hirehi.ru/qa/automation-qa-27172,удалённо,Не указано
27170,product manager,management,Birch,middle,423500,https://hirehi.ru/management/product-manager-27170,гибрид,Барселона
27169,Python Developer,development,Incode,senior,514200,https://hirehi.ru/development/python-developer-27169,удалённо,Не указано
27168,project manager,management,NDA,middle,144200,https://hirehi.ru/management/project-manager-27168,удалённо,Не указано
27166,QA тестировщик (auto),qa,Aviasales,middle,252900,https://hirehi.ru/qa/qa-testirovschik-auto-27166,удалённо,Не указано
27163,node.js developer,development,mrk-group,lead,150000,https://hirehi.ru/development/node-js-developer-27163,удалённо,РФ
27162,business analyst,analytics,paytech,middle,282700,https://hirehi.ru/analytics/business-analyst-27162,гибрид,Лимассол
27161,android разработчик,development,Rocket Tech,middle,234900,https://hirehi.ru/development/android-razrabotchik-27161,гибрид,Алматы
27160,Графический дизайнер (фриланс),design,Коммуникационное агентство «Связи» (https://svyazi-agency.ru),senior,274400,https://hirehi.ru/design/graficheskii-dizainer-frilans-27160,удалённо,Не указано
27159,manual qa,qa,NDA,middle,165000,https://hirehi.ru/qa/manual-qa-27159,офис,Санкт-Петербург
27158,golang разработчик,development,CHOICEIT,senior,250000,https://hirehi.ru/development/golang-razrabotchik-27158,гибрид,Москва
27154,data engineer,development,Сбер,senior,342000,https://hirehi.ru/development/data-engineer-27154,офис,Москва
27153,product owner,management,Альфа-Банк,middle,283800,https://hirehi.ru/management/product-owner-27153,офис,Москва
27151,Аналитик данных,analytics,Касперский,middle,208200,https://hirehi.ru/analytics/analitik-dannyh-27151,офис,Москва
27150,qa engineer (auto),qa,Cognevia,middle,150000,https://hirehi.ru/qa/qa-engineer-auto-27150,удалённо,Не указано
27148,Product Analyst,analytics,Профи.ру,senior,296100,https://hirehi.ru/analytics/product-analyst-27148,удалённо,Не указано
27147,qa engineer (manual),qa,Хайстекс,junior,84300,https://hirehi.ru/qa/qa-engineer-manual-27147,удалённо,Не указано
27146,java developer,development,KODIX,middle,238300,https://hirehi.ru/development/java-developer-27146,удалённо,Не указано
27145,java разработчик,development,NDA,middle,228800,https://hirehi.ru/development/java-razrabotchik-27145,удалённо,РФ
27143,System Analyst,analytics,Авито,lead,404400,https://hirehi.ru/analytics/system-analyst-27143,удалённо,Не указано
27142,Frontend Developer,development,Inktech,senior,474000,https://hirehi.ru/development/frontend-developer-27142,удалённо,Не указано
27141,java developer,development,Sapa Digital Communications,middle,96000,https://hirehi.ru/development/java-developer-27141,гибрид,Алматы
27140,backend developer,development,MIA Dev,middle,200000,https://hirehi.ru/development/backend-developer-27140,удалённо,Не указано
27139,full stack developer,development,E8 Markets,senior,415500,https://hirehi.ru/development/full-stack-developer-27139,удалённо,Не указано
27138,UX/UI дизайнер,design,Т1,middle,174200,https://hirehi.ru/design/ux-ui-dizainer-27138,удалённо,Не указано
27135,Специалист службы безопасности,analytics,NDA,middle,208200,https://hirehi.ru/analytics/spetsialist-sluzhby-bezopasnosti-27135,удалённо,Не указано
27134,руководитель проектов,management,NDA,lead,284000,https://hirehi.ru/management/rukovoditel-proektov-27134,гибрид,Москва
27133,ux/ui designer,design,AyobaTech,senior,240000,https://hirehi.ru/design/ux-ui-designer-27133,удалённо,Не указано
27132,automation qa,qa,NDA,senior,318800,https://hirehi.ru/qa/automation-qa-27132,удалённо,Не указано
27131,python разработчик,development,Devhouse,senior,240000,https://hirehi.ru/development/python-razrabotchik-27131,удалённо,Не указано
27129,nlp engineer,development,Kaspi.kz,senior,239900,https://hirehi.ru/development/nlp-engineer-27129,офис,Алматы
27128,flutter developer,development,BelesAI,junior,47300,https://hirehi.ru/development/flutter-developer-27128,офис,Астана
27127,php разработчик,development,NDA,junior,60000,https://hirehi.ru/development/php-razrabotchik-27127,гибрид,Тула
27125,системный аналитик,analytics,EvApps,middle,200000,https://hirehi.ru/analytics/sistemnyi-analitik-27125,удалённо,РФ
27122,android developer,development,NDA,senior,364800,https://hirehi.ru/development/android-developer-27122,удалённо,Не указано
27121,ml engineer,development,GRI,middle,313100,https://hirehi.ru/development/ml-engineer-27121,удалённо,Не указано
27119,системный аналитик,analytics,NDA,middle,200000,https://hirehi.ru/analytics/sistemnyi-analitik-27119,удалённо,РФ
27118,python разработчик,development,Терабит,middle,130000,https://hirehi.ru/development/python-razrabotchik-27118,удалённо,РФ
27117,fullstack developer,development,NDA,middle,247000,https://hirehi.ru/development/fullstack-developer-27117,удалённо,Не указано
27116,ml engineer,development,NDA,lead,440800,https://hirehi.ru/development/ml-engineer-27116,удалённо,Не указано
27115,product owner,management,JettyCloud,senior,315200,https://hirehi.ru/management/product-owner-27115,гибрид,Тбилиси
27110,cpo,management,Star Leads,lead,400000,https://hirehi.ru/management/cpo-27110,удалённо,Не указано
27109,Product Owner,management,INFUSE,senior,406000,https://hirehi.ru/management/product-owner-27109,удалённо,Не указано
27108,Business Analyst,analytics,Т1,senior,247500,https://hirehi.ru/analytics/business-analyst-27108,удалённо,Не указано
27106,product manager,management,NDA,senior,284000,https://hirehi.ru/management/product-manager-27106,удалённо,Не указано
27105,data analyst,analytics,NDA,middle,179900,https://hirehi.ru/analytics/data-analyst-27105,удалённо,Не указано
27104,data analyst,analytics,GRI,senior,278300,https://hirehi.ru/analytics/data-analyst-27104,удалённо,Не указано
27103,NodeJS разработчик,development,Ldev1281,senior,400000,https://hirehi.ru/development/nodejs-razrabotchik-27103,удалённо,Не указано
27102,разработчик баз данных,development,NDA,lead,490900,https://hirehi.ru/development/razrabotchik-baz-dannyh-27102,удалённо,РФ
27101,c++ developer,development,Playrix,lead,514600,https://hirehi.ru/development/c-developer-27101,удалённо,Не указано
27100,product designer,design,NDA,middle,142100,https://hirehi.ru/design/product-designer-27100,гибрид,Минск
27097,backend разработчик,development,Т1,middle,202300,https://hirehi.ru/development/backend-razrabotchik-27097,гибрид,Рязань
27096,automation qa,qa,Wildberries,middle,229900,https://hirehi.ru/qa/automation-qa-27096,гибрид,Москва
27095,data engineer,development,Satellite,middle,236100,https://hirehi.ru/development/data-engineer-27095,удалённо,Не указано
27094,Дата аналитик,analytics,билайн,senior,277000,https://hirehi.ru/analytics/data-analitik-27094,удалённо,РФ
27092,системный аналитик,analytics,NDA,senior,300000,https://hirehi.ru/analytics/sistemnyi-analitik-27092,гибрид,Москва
27091,системный аналитик,analytics,NDA,middle,170000,https://hirehi.ru/analytics/sistemnyi-analitik-27091,удалённо,РФ
27090,системный аналитик,analytics,NDA,middle,250000,https://hirehi.ru/analytics/sistemnyi-analitik-27090,удалённо,РФ
27089,product manager,management,Bank CenterCredit,middle,168900,https://hirehi.ru/management/product-manager-27089,гибрид,Алматы
27088,System Analyst,analytics,Сбер,junior,121900,https://hirehi.ru/analytics/system-analyst-27088,офис,Москва
27086,ios разработчик,development,Глобус-ИТ,middle,300000,https://hirehi.ru/development/ios-razrabotchik-27086,удалённо,РФ
27085,инженер по тестированию (manual),qa,NDA,middle,213800,https://hirehi.ru/qa/inzhener-po-testirovaniyu-manual-27085,удалённо,Не указано
27084,Product Manager,management,Synder,senior,387100,https://hirehi.ru/management/product-manager-27084,удалённо,Не указано
27083,дизайнер продукта,design,Россия сегодня,middle,168900,https://hirehi.ru/design/dizainer-produkta-27083,офис,Москва
27082,Системный аналитик,analytics,2ГИС,senior,312300,https://hirehi.ru/analytics/sistemnyi-analitik-27082,удалённо,Не указано
27081,project manager,management,Niwart,middle,246200,https://hirehi.ru/management/project-manager-27081,удалённо,Не указано
27080,QA Engineer (manual),qa,HomeBuddy,middle,160000,https://hirehi.ru/qa/qa-engineer-manual-27080,удалённо,Не указано
27079,cpo,management,Alatau City Bank,head,540700,https://hirehi.ru/management/cpo-27079,офис,Алматы
27078,Graphic Designer,design,Vigbo,middle,136900,https://hirehi.ru/design/graphic-designer-27078,удалённо,Не указано
27077,fastapi developer,development,LogiQ Technologies,middle,100000,https://hirehi.ru/development/fastapi-developer-27077,офис,Ташкент
27074,react native developer,development,NDA,lead,343000,https://hirehi.ru/development/react-native-developer-27074,офис,Ташкент
27073,full-stack developer,development,HUNTME,lead,412400,https://hirehi.ru/development/full-stack-developer-27073,удалённо,Не указано
27072,руководитель проектов,management,NDA,senior,228400,https://hirehi.ru/management/rukovoditel-proektov-27072,офис,Москва
27071,product manager,management,NDA,senior,325200,https://hirehi.ru/management/product-manager-27071,гибрид,Санкт-Петербург
27070,Java разработчик,development,Ozon,middle,238100,https://hirehi.ru/development/java-razrabotchik-27070,удалённо,Не указано
27067,Python разработчик,development,exmox,senior,645400,https://hirehi.ru/development/python-razrabotchik-27067,удалённо,Не указано
27063,Тестировщик (auto),qa,TCP Software,senior,413666,https://hirehi.ru/qa/testirovschik-auto-27063,удалённо,Не указано
27061,digital дизайнер,design,Yango,senior,228400,https://hirehi.ru/design/digital-dizainer-27061,удалённо,Не указано
27059,devops engineer,devops,NDA,senior,328200,https://hirehi.ru/devops/devops-engineer-27059,удалённо,Не указано
27058,python developer,development,Raft,senior,491000,https://hirehi.ru/development/python-developer-27058,удалённо,Не указано
27057,Python разработчик,development,Касперский,middle,224700,https://hirehi.ru/development/python-razrabotchik-27057,удалённо,РФ
27056,бизнес аналитик,analytics,Centicore,senior,430000,https://hirehi.ru/analytics/biznes-analitik-27056,гибрид,Москва
27055,Product Manager,management,Яндекс Доставка,middle,274500,https://hirehi.ru/management/product-manager-27055,офис,Москва
27053,бизнес аналитик,analytics,NDA,middle,120000,https://hirehi.ru/analytics/biznes-analitik-27053,удалённо,Не указано
27050,Продуктовый дизайнер,design,Студия Артемия Лебедева,intern,50700,https://hirehi.ru/design/produktovyi-dizainer-27050,офис,Москва
27049,Full Stack Developer,development,Inspiration Talents,senior,240000,https://hirehi.ru/development/full-stack-developer-27049,удалённо,Не указано
27047,Product Designer,design,monday.com,senior,547600,https://hirehi.ru/design/product-designer-27047,офис,Тель-Авив
27045,Backend Developer,development,Т1,middle,118400,https://hirehi.ru/development/backend-developer-27045,гибрид,Самара
27044,.net developer,development,Elcomplus,middle,311900,https://hirehi.ru/development/net-developer-27044,гибрид,Нови-Сад
27042,Backend Developer,development,Fireblocks,senior,536700,https://hirehi.ru/development/backend-developer-27042,офис,Варшава
27041,data engineer,development,Space307,senior,356500,https://hirehi.ru/development/data-engineer-27041,удалённо,Не указано
27040,frontend developer,development,FXBO,middle,265800,https://hirehi.ru/development/frontend-developer-27040,удалённо,Не указано
27039,golang engineer,development,"Veza Technologies, Inc.",senior,655600,https://hirehi.ru/development/golang-engineer-27039,удалённо,Не указано
27038,Product Analyst,analytics,Flo Health,senior,436000,https://hirehi.ru/analytics/product-analyst-27038,гибрид,Лондон
27036,product analyst,analytics,Tabby,senior,311700,https://hirehi.ru/analytics/product-analyst-27036,удалённо,Не указано
27035,product designer,design,Mercuryo,senior,317000,https://hirehi.ru/design/product-designer-27035,удалённо,Не указано
27034,data analyst,analytics,Tabby,senior,312600,https://hirehi.ru/analytics/data-analyst-27034,удалённо,Не указано
27033,php разработчик,development,Развитие,junior,79800,https://hirehi.ru/development/php-razrabotchik-27033,удалённо,Не указано
27031,аналитик данных,analytics,Авито,intern,50300,https://hirehi.ru/analytics/analitik-dannyh-27031,удалённо,Не указано
27030,java developer,development,NDA,senior,429800,https://hirehi.ru/development/java-developer-27030,гибрид,Польша
27029,Python разработчик,development,Трион,junior,60000,https://hirehi.ru/development/python-razrabotchik-27029,удалённо,Не указано
27028,Data Engineer,development,Enode,middle,326000,https://hirehi.ru/development/data-engineer-27028,удалённо,Не указано
27025,продуктовый аналитик,analytics,Авито,intern,49600,https://hirehi.ru/analytics/produktovyi-analitik-27025,удалённо,Не указано
27024,автоматизатор тестирования,qa,Ozon,middle,218500,https://hirehi.ru/qa/avtomatizator-testirovaniya-27024,удалённо,Не указано
27022,project manager,management,Siemens Energy (через Interexy),senior,474700,https://hirehi.ru/management/project-manager-27022,удалённо,Не указано
27014,vue developer,development,NDA,middle,240000,https://hirehi.ru/development/vue-developer-27014,удалённо,Не указано
27013,инженер по тестированию (auto),qa,Solstice Labs AG,middle,320000,https://hirehi.ru/qa/inzhener-po-testirovaniyu-auto-27013,удалённо,Не указано
27011,react native developer,development,NDA,middle,150000,https://hirehi.ru/development/react-native-developer-27011,удалённо,Не указано
27010,веб-дизайнер,design,NDA,middle,50000,https://hirehi.ru/design/veb-dizainer-27010,офис,Не указано
27008,Python Developer,development,Т-Банк,middle,289900,https://hirehi.ru/development/python-developer-27008,удалённо,РФ
27006,Продуктовый дизайнер,design,Точка,senior,420000,https://hirehi.ru/design/produktovyi-dizainer-27006,удалённо,Не указано
27005,communication designer,design,Яндекс Лавка,senior,221700,https://hirehi.ru/design/communication-designer-27005,удалённо,Не указано
27001,Product Designer,design,Flocktory,senior,265600,https://hirehi.ru/design/product-designer-27001,удалённо,Не указано
26999,devops engineer,devops,Timspark,middle,313100,https://hirehi.ru/devops/devops-engineer-26999,гибрид,Вроцлав
26998,manual qa,qa,Turbo Rocket Games,junior,78200,https://hirehi.ru/qa/manual-qa-26998,удалённо,Не указано
26997,UX/UI дизайнер,design,Values Value,middle,217200,https://hirehi.ru/design/ux-ui-dizainer-26997,удалённо,Не указано
26996,c# developer,development,NDA,senior,412000,https://hirehi.ru/development/c-developer-26996,удалённо,Не указано
26995,Backend Developer,development,Яндекс HQ,senior,405100,https://hirehi.ru/development/backend-developer-26995,удалённо,Не указано
26994,системный аналитик,analytics,OUTKOD,senior,250000,https://hirehi.ru/analytics/sistemnyi-analitik-26994,удалённо,РФ
26993,system administrator,devops,международная IT-компания,middle,400000,https://hirehi.ru/devops/system-administrator-26993,гибрид,Варшава
26992,Business Analyst,analytics,Т1,middle,154400,https://hirehi.ru/analytics/business-analyst-26992,удалённо,Не указано
26991,аналитик данных,analytics,Place.01,middle,243800,https://hirehi.ru/analytics/analitik-dannyh-26991,удалённо,Не указано
26989,Motion & Graphic Designer,design,Bolder Agency,middle,139000,https://hirehi.ru/design/motion-graphic-designer-26989,удалённо,Не указано
26987,devops инженер,devops,Devreon,middle,303800,https://hirehi.ru/devops/devops-inzhener-26987,удалённо,Не указано
26986,embedded разработчик,development,NDA,senior,301200,https://hirehi.ru/development/embedded-razrabotchik-26986,удалённо,Не указано
26984,бизнес аналитик,analytics,Selecty,middle,400000,https://hirehi.ru/analytics/biznes-analitik-26984,удалённо,РФ
26983,node.js developer,development,Onmidev,senior,441900,https://hirehi.ru/development/node-js-developer-26983,удалённо,Не указано
26982,data engineer,development,NDA,senior,651600,https://hirehi.ru/development/data-engineer-26982,гибрид,Дубай
26979,php developer,development,КодТех,middle,249100,https://hirehi.ru/development/php-developer-26979,гибрид,Москва
26977,java разработчик,development,DatsTeam,senior,360000,https://hirehi.ru/development/java-razrabotchik-26977,удалённо,Не указано
26976,java developer,development,NDA,lead,520000,https://hirehi.ru/development/java-developer-26976,удалённо,Не указано
26975,project manager,management,BGR8 STUDIO,senior,203900,https://hirehi.ru/management/project-manager-26975,гибрид,Москва
26974,графический дизайнер,design,NDA,middle,50000,https://hirehi.ru/design/graficheskii-dizainer-26974,удалённо,Не указано
26973,android developer,development,EclipseDigital,middle,250400,https://hirehi.ru/development/android-developer-26973,удалённо,РФ
26972,.net разработчик,development,NDA,lead,350000,https://hirehi.ru/development/net-razrabotchik-26972,удалённо,Не указано
26971,System Analyst,analytics,Т1,middle,206700,https://hirehi.ru/analytics/system-analyst-26971,удалённо,Не указано
26969,java разработчик,development,DatsTeam,senior,360000,https://hirehi.ru/development/java-razrabotchik-26969,удалённо,Не указано
26968,qa engineer (manual),qa,AGIMA,senior,176000,https://hirehi.ru/qa/qa-engineer-manual-26968,удалённо,РФ
26967,angular developer,development,КодТех,middle,240000,https://hirehi.ru/development/angular-developer-26967,гибрид,Москва
26964,nlp engineer,development,Ptolemay,senior,300000,https://hirehi.ru/development/nlp-engineer-26964,удалённо,РФ
26963,веб-дизайнер,design,NDA,junior,80900,https://hirehi.ru/design/veb-dizainer-26963,удалённо,Не указано
26957,product manager,management,Tangiblee,middle,274300,https://hirehi.ru/management/product-manager-26957,удалённо,Не указано
26956,fullstack developer,development,Freedom Bank,middle,224800,https://hirehi.ru/development/fullstack-developer-26956,гибрид,Не указано
26955,Java разработчик,development,Яндекс Маркет,senior,406800,https://hirehi.ru/development/java-razrabotchik-26955,удалённо,Не указано
26954,node.js developer,development,NDA,middle,300800,https://hirehi.ru/development/node-js-developer-26954,гибрид,Вильнюс
26953,php developer,development,tgt-world,middle,168300,https://hirehi.ru/development/php-developer-26953,удалённо,Не указано
26952,business analyst,analytics,Proxet,senior,327600,https://hirehi.ru/analytics/business-analyst-26952,удалённо,Не указано
26949,react native developer,development,Nikta AI,middle,150000,https://hirehi.ru/development/react-native-developer-26949,удалённо,Не указано
26948,nlp engineer,development,Social Discovery Group,senior,584500,https://hirehi.ru/development/nlp-engineer-26948,удалённо,Не указано
26947,qa engineer (manual),qa,NDA,senior,314700,https://hirehi.ru/qa/qa-engineer-manual-26947,удалённо,Не указано
26946,react developer,development,NDA,senior,312000,https://hirehi.ru/development/react-developer-26946,удалённо,РФ
26945,project manager,management,Студия Гриценко,middle,70200,https://hirehi.ru/management/project-manager-26945,удалённо,Не указано
26944,devops engineer,devops,RedLab,middle,200000,https://hirehi.ru/devops/devops-engineer-26944,удалённо,РФ
26943,руководитель проекта,management,NDA,senior,250000,https://hirehi.ru/management/rukovoditel-proekta-26943,удалённо,РФ
26940,frontend developer,development,NDA,lead,342600,https://hirehi.ru/development/frontend-developer-26940,удалённо,Не указано
26939,frontend developer,development,NDA,lead,342600,https://hirehi.ru/development/frontend-developer-26939,удалённо,Не указано
26936,Product Owner,management,Plata Card,senior,429200,https://hirehi.ru/management/product-owner-26936,гибрид,Мехико
26931,java developer,development,EclipseDigital,senior,410700,https://hirehi.ru/development/java-developer-26931,удалённо,РФ
26929,системный аналитик,analytics,NDA,middle,243500,https://hirehi.ru/analytics/sistemnyi-analitik-26929,удалённо,РФ
26928,automation qa,qa,Top Selection,senior,240000,https://hirehi.ru/qa/automation-qa-26928,удалённо,РФ
26927,.NET разработчик,development,Касперский,middle,224700,https://hirehi.ru/development/net-razrabotchik-26927,удалённо,РФ
26926,fastapi разработчик,development,NDA,senior,404200,https://hirehi.ru/development/fastapi-razrabotchik-26926,удалённо,Не указано
26924,ai разработчик,development,NDA,lead,640000,https://hirehi.ru/development/ai-razrabotchik-26924,удалённо,Не указано
26923,Product Manager,management,Plata Card,senior,422600,https://hirehi.ru/management/product-manager-26923,офис,Колумбия
26921,golang разработчик,development,Axellero.io,senior,200000,https://hirehi.ru/development/golang-razrabotchik-26921,офис,Алматы
26919,разработчик 1c,development,Роснефть,middle,220000,https://hirehi.ru/development/razrabotchik-1c-26919,офис,Москва
26914,системный аналитик,analytics,NDA,senior,300000,https://hirehi.ru/analytics/sistemnyi-analitik-26914,удалённо,РФ
26913,java developer,development,NDA,middle,352500,https://hirehi.ru/development/java-developer-26913,офис,Краков
26912,project manager,management,Sinomi Games,middle,162500,https://hirehi.ru/management/project-manager-26912,гибрид,Алматы
26911,qa тестировщик (manual),qa,NDA,middle,178900,https://hirehi.ru/qa/qa-testirovschik-manual-26911,офис,Москва
26909,data analyst,analytics,Avo Bank,middle,144200,https://hirehi.ru/analytics/data-analyst-26909,офис,Ташкент
26905,.net developer,development,NDA,senior,170800,https://hirehi.ru/development/net-developer-26905,гибрид,Минск
26904,project manager,management,NDA,middle,324700,https://hirehi.ru/management/project-manager-26904,офис,Лимассол
26903,product manager,management,NDA,middle,246800,https://hirehi.ru/management/product-manager-26903,удалённо,Не указано
26902,fullstack разработчик,development,NDA,middle,246700,https://hirehi.ru/development/fullstack-razrabotchik-26902,удалённо,Не указано
26901,Product Owner,management,Онлайн-школа №1,middle,247300,https://hirehi.ru/management/product-owner-26901,удалённо,Не указано
26900,fastapi разработчик,development,keygo.io,middle,200000,https://hirehi.ru/development/fastapi-razrabotchik-26900,офис,Москва
26896,flutter developer,development,NDA,middle,102400,https://hirehi.ru/development/flutter-developer-26896,удалённо,Не указано
26895,python developer,development,NDA,senior,350500,https://hirehi.ru/development/python-developer-26895,удалённо,РФ
26893,Product Manager,management,Ozon,middle,249300,https://hirehi.ru/management/product-manager-26893,офис,Москва
26890,аналитик данных,analytics,Золотое Яблоко,middle,177400,https://hirehi.ru/analytics/analitik-dannyh-26890,офис,Екатеринбург
26889,sql разработчик,development,NDA,senior,264600,https://hirehi.ru/development/sql-razrabotchik-26889,удалённо,РФ
26888,продуктовый аналитик,analytics,EvApps,middle,115000,https://hirehi.ru/analytics/produktovyi-analitik-26888,удалённо,РФ
26887,golang разработчик,development,NDA,senior,400500,https://hirehi.ru/development/golang-razrabotchik-26887,удалённо,РФ
26886,java разработчик,development,NDA,senior,401300,https://hirehi.ru/development/java-razrabotchik-26886,удалённо,РФ
26884,c++ разработчик,development,NDA,middle,254500,https://hirehi.ru/development/c-razrabotchik-26884,удалённо,Не указано
26883,Project Manager,management,Beresnev Games,middle,201600,https://hirehi.ru/management/project-manager-26883,удалённо,Не указано
26881,разработчик go,development,Альфа-Банк,senior,396100,https://hirehi.ru/development/razrabotchik-go-26881,удалённо,РФ
26880,automation qa,qa,NDA,lead,376800,https://hirehi.ru/qa/automation-qa-26880,удалённо,Не указано
26879,product manager,management,ProfSoft,middle,243100,https://hirehi.ru/management/product-manager-26879,офис,Не указано
26877,qa engineer (manual),qa,NDA,lead,456400,https://hirehi.ru/qa/qa-engineer-manual-26877,удалённо,Не указано
26875,дизайнер продукта,design,NDA,middle,150000,https://hirehi.ru/design/dizainer-produkta-26875,удалённо,Не указано
26873,devops engineer,devops,NDA,senior,614700,https://hirehi.ru/devops/devops-engineer-26873,удалённо,Не указано
26872,php разработчик,development,DstLab,middle,300000,https://hirehi.ru/development/php-razrabotchik-26872,удалённо,РФ
26871,sre engineer,devops,Click,middle,160000,https://hirehi.ru/devops/sre-engineer-26871,гибрид,Ташкент
26870,системный аналитик,analytics,АО ЦЭФ,middle,62000,https://hirehi.ru/analytics/sistemnyi-analitik-26870,офис,Астана
26865,devops engineer,devops,Альфа-Банк,senior,397200,https://hirehi.ru/devops/devops-engineer-26865,удалённо,РФ
26862,Golang разработчик,development,Wildberries,middle,283400,https://hirehi.ru/development/golang-razrabotchik-26862,гибрид,Москва
26860,backend developer,development,Top Selection,senior,300000,https://hirehi.ru/development/backend-developer-26860,удалённо,РФ
26859,python разработчик,development,CODEX,middle,100000,https://hirehi.ru/development/python-razrabotchik-26859,удалённо,РФ
26857,Go разработчик,development,ВКонтакте,lead,514600,https://hirehi.ru/development/go-razrabotchik-26857,гибрид,Москва
26855,Frontend разработчик,development,ВКонтакте,middle,248600,https://hirehi.ru/development/frontend-razrabotchik-26855,удалённо,РФ
26852,android developer,development,NDA,middle,228800,https://hirehi.ru/development/android-developer-26852,удалённо,Не указано
26851,ios разработчик,development,Kvando Technologies,senior,200000,https://hirehi.ru/development/ios-razrabotchik-26851,удалённо,Не указано
26850,project manager,management,Uklon,middle,93800,https://hirehi.ru/management/project-manager-26850,офис,Ташкент
26849,.net developer,development,NDA,middle,243000,https://hirehi.ru/development/net-developer-26849,офис,Тбилиси
26848,devops engineer,devops,Grid Dynamics,intern,51200,https://hirehi.ru/devops/devops-engineer-26848,офис,Нови-Сад
26846,Project Manager,management,Pari,middle,200000,https://hirehi.ru/management/project-manager-26846,гибрид,Москва
26845,DevOps Engineer,devops,EX CORP.,middle,240000,https://hirehi.ru/devops/devops-engineer-26845,удалённо,Не указано
26844,разработчик 1c,development,Гринатом,middle,150000,https://hirehi.ru/development/razrabotchik-1c-26844,офис,Колпино
26843,manual qa,qa,NDA,middle,188700,https://hirehi.ru/qa/manual-qa-26843,удалённо,Не указано
26841,системный аналитик,analytics,NDA,senior,256400,https://hirehi.ru/analytics/sistemnyi-analitik-26841,удалённо,Не указано
26840,project manager,management,NDA,senior,289000,https://hirehi.ru/management/project-manager-26840,гибрид,Москва
26839,systems engineer,devops,Sumsub,middle,348000,https://hirehi.ru/devops/systems-engineer-26839,удалённо,Не указано
26838,full-stack developer,development,AMC Bridge,junior,41200,https://hirehi.ru/development/full-stack-developer-26838,гибрид,Ташкент
